NVL61.1	high
NVL61.2	high
NVL61.3	high
NVL61.4	high
NVL61.5	high
NVL61.6	high
NVL63.1	high
NVL63.2	high
NVL63.3	high
NVL63.4	high
NVL63.5	high
NVL63.6	high
NVL64.1	high
NVL64.2	high
NVL64.3	high
NVL64.4	high
NVL64.5	high
NVL64.6	high
NVL65.1	high
NVL65.2	high
NVL65.3	high
NVL65.4	high
NVL65.5	high
NVL65.6	high
