vlc.d8	vlc
zag.a3	zag
mtc.g5	mtc
poc.b12	poc
nop.a6	nop
isd.b12	isd
nop.f5	nop
nop.b6	nop
vlc.f8	vlc
zag.f2	zag
poc.a12	poc
mtc.f5	mtc
poc.f11	poc
zag.g2	zag
gol.h2	gol
vlc.a9	vlc
gol.e2	gol
isd.e11	isd
yai.c8	yai
isd.c12	isd
yai.a9	yai
mtc.a6	mtc
yai.g8	yai
gol.a3	gol
