yai.f7	yai
poc.c11	poc
yai.a8	yai
poc.d11	poc
isd.b11	isd
mtc.b5	mtc
mtc.c5	mtc
gol.b2	gol
nop.g4	nop
vlc.b8	vlc
zag.h1	zag
poc.e11	poc
isd.f10	isd
gol.g1	gol
zag.d2	zag
isd.c11	isd
mtc.g4	mtc
gol.d2	gol
vlc.a8	vlc
zag.g1	zag
yai.b8	yai
nop.a5	nop
nop.b5	nop
vlc.c8	vlc
